実行86回目 ε:0.50 α:0.50 γ:0.50 学習回数:1487 ステップ数:14
実行88回目 ε:0.50 α:0.50 γ:0.50 学習回数:473 ステップ数:14
実行87回目 ε:0.50 α:0.50 γ:0.50 学習回数:484 ステップ数:14
実行89回目 ε:0.50 α:0.50 γ:0.50 学習回数:95 ステップ数:14
実行90回目 ε:0.50 α:0.50 γ:0.50 学習回数:205 ステップ数:14
実行91回目 ε:0.50 α:0.50 γ:0.50 学習回数:50 ステップ数:14
実行94回目 ε:0.50 α:0.50 γ:0.50 学習回数:135 ステップ数:14
実行92回目 ε:0.50 α:0.50 γ:0.50 学習回数:494 ステップ数:14
実行93回目 ε:0.50 α:0.50 γ:0.50 学習回数:1138 ステップ数:14
実行95回目 ε:0.50 α:0.50 γ:0.50 学習回数:2083 ステップ数:14
実行96回目 ε:0.50 α:0.50 γ:0.50 学習回数:1180 ステップ数:14
実行97回目 ε:0.50 α:0.50 γ:0.50 学習回数:543 ステップ数:14
実行98回目 ε:0.50 α:0.50 γ:0.50 学習回数:142 ステップ数:14
実行99回目 ε:0.50 α:0.50 γ:0.50 学習回数:795 ステップ数:14
実行100回目 ε:0.50 α:0.50 γ:0.50 学習回数:1179 ステップ数:14
実行8回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行2回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行6回目 ε:1.00 α:1.00 γ:1.00 学習回数:3 ステップ数:14
実行5回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行4回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
実行7回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行1回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行3回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行13回目 ε:1.00 α:1.00 γ:1.00 学習回数:6 ステップ数:14
実行9回目 ε:1.00 α:1.00 γ:1.00 学習回数:4 ステップ数:14
実行12回目 ε:1.00 α:1.00 γ:1.00 学習回数:7 ステップ数:14
実行10回目 ε:1.00 α:1.00 γ:1.00 学習回数:2 ステップ数:14
